reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
5b84e0f1-fe49-4768-96a8-cedea1225410,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tampilan navigasi jadi menyulitkan ya, bre. Dan ketika mau bikin akun juga selalu ada kesalahan teknis. Reinstall berkali-kalipun tetap tidak bisa juga.",1,98,9.75.0-release.0,2023-02-13 06:46:18,,,9.75.0-release.0
2f984dd6-58da-44b3-89a6-ad0dba5a83c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Susah banget mainnya, tidak dapat memperbaharui tweet. Padahal jaringan aman, aneh banget. Pas di unistall malah susah install lagi. Ini gimana sih, padahal lagi suka sukanya.",3,1,,2021-08-28 17:33:00,,,
addfcab3-d68a-4298-bf79-44d1eca04b2d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please deh balikin twitter kayak dulu video masa ga bisa ke play padahal sinyal baik baik aja. Udah di setel video putar otomatis tapi ga keputer sama sekali. Ga usah segala ngikutin tik tok or Ig deh please jelek mau coba fitur baru tapi malah ngerusak segala-galanya,1,20,9.86.0-release.0,2023-04-29 02:10:02,,,9.86.0-release.0
fe506e31-d3b9-4e65-9bfd-908c69ad3f72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong di perbaiki aplikasi ini..selalu ngadat..biasanya lancar jaya kok setelah di perbarui jadi ngadat.pdahal pakai wifi..pakai wifi ngadat..ganti pakai kuota seluler juga ngadat..mohon segera di perbaiki.trima kasih,1,32,10.37.0-release.0,2024-04-21 18:28:09,,,10.37.0-release.0
5a7a0099-240b-4c4c-b901-e9f3c5f4812b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa kalau scroll kebawah lalu tiba tiba balik sendiri ke beranda atas ,. Untuk video sebaiknya bisa memuat durasi yang lama , masa video keluarga eh eh cuma 2 menit doang mutarnya ..kurang lama",1,92,9.39.0-release.0,2022-04-20 09:41:49,,,9.39.0-release.0
7c2fb126-f514-44d1-96bb-310189fc2cb0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jangan sering sering strap dong.... seminggu sudah 3x kena strap Nah habis pembaruan tiba tiba scroll ke atas... bukannya pembaruan... pemunduran namanya.. verifikasi 2 faktor tidak bisa sinkron... sudah kirim sanggahan blm respon..,2,18,9.36.0-release.0,2023-02-03 01:38:45,,,9.36.0-release.0
88cd7285-c2ca-415d-96be-789dd46e67d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ini aplikasi terburuk setelah update. Tolong dong kasih alasan masuk akal kalau mau buat akun di tangguhkan itu!!!! Benar² ga niat banget bikin aplikasi. Banyak bug dan notif yang ga jelas. Tolong hapus dari play store aplikasi ini.. aplikasi ga jelas. Kebanyakan bug dan Malware 😡😡😡,1,2,,2024-04-24 06:57:49,,,
22c3156e-521e-4406-a1bf-89faecb2239a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Agak mengecewakan. Follow akun2 lain, kok slalu dibatasi? terkadang auto Log out trus, dan yg paling menyebalkan! Stelah login kembali, akun2 yg di follow, tiba2 di unfollow automatis 🤦😡",2,33,9.71.0-release.0,2023-01-19 11:34:19,,,9.71.0-release.0
fdf9abea-adda-465d-b86f-fcbc4cd17206,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semenjak berubah dari Twitter menjadi X, akun saya seringkali ditangguhkan tanpa sebab yang jelas. Saya merasa tidak melakukan pelanggaran terhadap peraturan dan kebijakan X, tetapi akun saya selalu ditangguhkan lagi dan lagi. Ketika melakukan aju banding pun tidak direspon dengan jelas, hanya feedback berupa jawaban otomatis yang menolak aju banding. Lalu untuk apa diciptakan fitur aju banding jika tidak dapat digunakan sesuai fungsinya? X kini sangat mengecewakan",1,79,9.65.5-release.0,2024-02-04 21:39:21,,,9.65.5-release.0
b965d069-a1dd-41fe-83c2-ee77b9362c03,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Mohon perbaiki bugnya, setelah diupdate malah upload jadi lama banget padahal hanya upload gambar. Jaringan padahal bagus, hanya akses X doank yg jadi lemot.",3,59,10.29.0-release.0,2024-03-02 11:34:47,,,10.29.0-release.0
06c37155-4d7b-46c3-a188-e0721648cb69,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aneh bgt twt sekarang suka tiba tiba keluar sendiri gajelass jd gamoodd gitu maininnya gatau bug apa gmn, tapi tolong di perbaiki yaa. Habis di update jd begini, memori saya pun masi kesisa banyak. Padahal twitter platform paling ternyaman eh ngecewain gini wkwk hadeeh trs posisi markah yg berubah ubah mulu jg",1,24,9.47.0-release.0,2022-06-27 00:59:29,,,9.47.0-release.0
00890964-9dc5-4c45-8e06-6185fe88adbf,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aku kasih bintang 1 soalnya setelah diperbarui aplikasinya tiba-tiba keluar sendiri, padahal sebelumnya engga pernah, memori handphone masih 2giga lebihh, jaringan internet juga stabill. Rese bikin badmood",1,49,9.34.0-release.0,2022-03-20 09:28:52,,,9.34.0-release.0
d8ef8b44-debe-4758-9ac3-cc32615f0979,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"susah banget buat login, giliran udah mau buat nama pengguna malah salah berkali kali, harus masukkan email bolak balik padahal jaringan sudah bagus... semenjak berubah jadi aneh semuanya",2,32,10.38.0-release.0,2024-04-27 09:58:24,,,10.38.0-release.0
08eff709-bc64-45cf-9265-642c921c0cc1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bahkan untuk memutar video kurang dari 5 detik harus menunggu sangat lama, itu pun seringnya malah tidak terputar sama sekali. Padahal jaringan bagus dan lancar.",1,88,10.37.0-release.0,2024-04-25 04:57:38,,,10.37.0-release.0
dec439c5-d62e-4897-8517-ad96c6f481cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Twt makin kesini servernya makin ngga jelas, kena load terus, gambar ngga muncul sama sekali. Coba perbaiki lagi, kita pengguna bahkan lebih suka sama versi yang lama soalnya ngga ngeganggu pengguna",1,29,8.58.0-release.00,2020-08-20 22:04:15,,,8.58.0-release.00
3df21de4-ac59-482e-aa0a-f2511f48f30f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa hbs di update kok malah macet2 nih, sdh di instal ulang tetap sj macet2 jg. Pernah hbs instal ulang msk pakai akun baru n bisa n lancar tp setelah komen mslh politik langsung nge lag n slalu keluar. Twiit kok sensi sama hal yg berbau politik langsung nge lag2 terus.",1,4,,2019-04-11 08:07:44,,,
f189f287-a629-4459-9a60-7abe955fdee5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"makin di update makin ga jelas. buka sosial media manapun lancar banget, giliran twt malah gabisa, kirain ga ada jaringan ternyata jaringannya bagus, kuota internet juga ada, saya jadi bingung. ada beberapa akun saya yang saya buat menggunakan email tanpa no.telp, tapi kenapa saya mau login malah harus menggunakan no.telp? kecewa banget sama twt",1,43,9.9.0-release.00,2021-10-04 02:20:39,,,9.9.0-release.00
468979af-af70-42b5-85ac-113744c67f5a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya kira wifi saya yg lemot ternyata apknya ini seperti bermasalah, nonton video gk bisa² liat foto gk muncul²,tolong perbaiki lagi apknya kalo bisa balikin jdi Twitter lagi aja.",1,21,10.62.1-release.0,2024-10-19 22:07:27,,,10.62.1-release.0
18684b3e-91ae-468f-98e1-53b6eb44489b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Si X ini sekarang sering terjadi permasalahan dalam pemutaran video, bukan hanya sekali atau dua kali, tpi sudah banyak video yang ga bisa di putar dengan alasan 'Permasalahan pemutaran video'",1,43,10.4.0-release.0,2023-08-28 20:51:18,,,10.4.0-release.0
b09e375f-b7b3-40ca-9175-27a5d727733f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kok setiap saya buka browser bahkan maen game, selalu muncul iklan twitter, bahkan pas saya hampir menang round malah iklan twitter dan akhirnya disconnect, kalau mau kasih iklan beritau dlu di bawah kek ""iklan akan mulai 5 detik lg"".lah ini pas hampir menang malah muncul iklan twitter",1,0,8.73.0-release.00,2021-07-01 14:53:25,,,8.73.0-release.00
e38534b5-f743-4956-a2a9-7cb5f05feb80,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sudah hancur ini aplikasi .. mau masuk pencarian..eh malah hanya bisa kedip kedip terus dan muncul tulisan kesalahan teknis..begitu terus..anehh.. IT nya kurang piknik..ancurlahh..,1,2,7.66.0-release.1063,2023-10-24 19:15:41,,,7.66.0-release.1063
02039570-9b63-4e50-9da3-938b2d4b2b7b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pemutar video sekarang susah di kontrol menit nya,harus bolak balik dulu...ini gimana min,tolong diperbaiki lagi,mending kaya dulu lsgi aja settingannya..update yg sekarang tdk baik..",2,36,9.85.0-release.0,2023-04-22 21:49:26,,,9.85.0-release.0
8163f109-8dd7-456e-a54c-ef39861d08b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Weee tolonglah sekian lama pake twitter,baru kali ini ada pengalaman jelek,posting pun setahun sekali,tiba² gk bisa masuk ke akun karna kesalahan teknis,apapula lah teknis yg salah aneh akun gk terlalu aktif yg logikanya gk banyak data²nya kesalahan teknis hadeh ngent",1,3,,2021-02-24 12:02:23,,,
b2f1f4f2-8551-430d-830c-9dce23943fc9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi aneh.masa daftar gk bisa2.percobaan pertama katanya e-mail tidak bisa d daftarkan.aku uninstall aplikasinya, terus download ulang giliran daftar ulang ,nomor hp nya yg gk bisa d daftarkan.ngabisin waktu sampai 1jam cuma buat daftar tapi tetap eror .parah bngt sekarang",2,27,10.32.0-release.1,2024-03-20 18:56:49,,,10.32.0-release.1
07afd369-833d-473a-9eef-1e64d1811f7e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Maaf..ini kenapa saya masuk akun lama gak bisa terus ya..Tulisan nya selalu KATA SANDI YANG ANDA MASUKAN SALAH..padahal kata sandi saya sudah benar karena saya menuliskan nya di buku khusus..jadi tidak mungkin salah..terus kenapa giliran suruh masukin no HP tidak ada satupun sms yang masuk untuk Kode Verifikasi yang saya terima.. Sekian . Terima kasih,3,2,,2020-07-26 15:54:31,,,
008a5350-c53c-41fd-b8a6-3f4a4096c460,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Terlalu susah untuk daftar masuk, dan akun"" lama sudah hilang karena adanya fitur mau masuk harus nulis nama akunya sedang kan kita lupa namanya dulu cuma asal"" an beri nama tapi malak hilang tolong kembalikan fitur yang dulu min",1,45,10.35.0-release.0,2024-04-12 02:41:56,,,10.35.0-release.0
d81db097-969c-4a27-ae65-4ce8cfa77094,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagaimana sih sistemnya ini? Sy sudah daftar berkali², prosesnya juga ribet bgt, tpi ketika verifikasi nomor (finishing) ga bisa. Ada tulisan ""saat ini kami tidak dapat mendaftarkan nomor ponsel ini"". Tolong diperbaiki ini!!",1,67,10.35.0-release.0,2024-04-05 10:26:06,,,10.35.0-release.0
a5686f98-1b91-4a9b-8f15-ceb5d46a02bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Loading foto maupun video sangat sangat sangat lambat, padahal memakai Wifi dengan jaringan super stabil. Video atau foto yg di tweet pun menjadi lemot, sangat lemot.",1,1,,2020-12-09 14:59:50,,,
d38d0f79-4534-42f1-b2ad-cd444ce61e0b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok mulai 2 harian ini suka ngebug pas mau liat tweet suatu akun tiba'' balik ke awal. Kadang suka force close sendiri. Tolong kedepannya untuk diperbaiki lagi secepatnya.,2,0,9.42.0-release.0,2022-05-21 12:34:59,,,9.42.0-release.0
dc324b89-d8b2-4b4a-928b-ec18666abf06,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jelek banget masak aku mau buat akun nomor telpon yang mana aja gk bisa dimasukin sih sekalinya bisa dimasukin malah keluar sendiri dan mulai dari awal lg, apk ini seru pas nama nya masih blm berubah jadi apk x ini makin banyk kekurangn setelah nama nya berubahhh",1,60,10.29.0-release.0,2024-02-25 07:30:29,,,10.29.0-release.0
6980dab4-d847-441c-8ade-2dbcbab19648,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini twitter sekarang kenapa gini deh,aku dalam seminggu terakhir buat akun udah sampe 3 dan 2 lainnya ke lock! padahal baru bikin beberapa hari! disuruh konfirmasi kode tapi kode ga kekirim ke nomor,kirim email pun diabaikan!! TOLONG DIPERBAIKI DONG SISTEMNYA! lama lama saya main twitter bukan ngolekso mutual tapi ngoleksi akun!!!",1,1,,2020-08-09 16:48:56,,,
bd8d0472-c5ba-4471-9757-c59d4cab7295,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk nya udah paling keren paling top semenjak update menjadi nama X,semenjak update,bug,ngeleg,dan sebagainya sudah di fixs tidak ada lagi yang namanya bug, terimakasih X, pertahankan updatean kali ini bener bener bagus dan keren top 👍🏻👍🏻",5,1,,2024-03-31 16:12:45,,,
57f7281c-89d9-4a46-9954-f2003ab2f559,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semenjak jadi X aplikasinya sangat menyusahkan, keluar notif mencocokan gambar tapi dari contoh gambar dan yang sesuai tidak singkron, auto uninstall",1,17,10.46.1-release.0,2024-06-25 04:48:22,,,10.46.1-release.0
69c7348b-b2a2-4347-99b5-65233be4c203,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ya, jujur saja penyajian berita dari Twitter ini baik, ada aja notif yg masuk, tapi kalo udah nge-scroll terlalu bawah keatasnya susah lagi, aga cape, ada sih yg ngebantu keatas lagi cuma cepet banget ilangnya. Sama aga lag dikit pas ngescroll, gitu aja dadah.",4,5,7.74.0-release.18,2018-12-18 10:53:28,,,7.74.0-release.18
39ae74ba-79b3-4d2b-9295-b8e33edd3ad2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tetiba akun sy keluar (bukan saya yg logout) dn saya tdk bisa masuk krn mungkin salah password, tp td ngecek password udh bener semua tp masih ga bisa masuk, coba dong tlg buka akun saya, sy bener² ga ngerti harus masuk dr mana, krn sy agak² gaptek. FYI app yg lain ga b'mslh cuma twitter aja yg tetiba sy dikeluarkan dr akun 😢",2,1,8.55.0-release.00,2021-08-30 09:41:32,,,8.55.0-release.00
febd35aa-0752-4292-a428-c40274bdf479,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Setelah update versi terbaru malah jadi gak nyaman main twitter setiap habis logout harus un install dan install lg baru bs sign in. Saya kira karena masih awal2 atau mungkin kualitas internet saya gak bagus ternyata setelah 5 hari dan udh ke 5 kalinya ini saya harus instal uninstal. Gakenak banget karena harus selalu log in setiap saat kalau gak mau ngalamin kaya saya. Bener2 buang2 pemakaian baterai hp. Kalau begini saya mending balik ke versi sebelumnya aja,2,1,9.5.2-release.00,2021-08-07 03:04:10,,,9.5.2-release.00
4b3e51f0-1c56-4465-9f54-b8216a1a4cba,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Dulu masih nama Twitter, masuknya gampang. Kalo lagi bosen, gw uninstall. Pas download lagi tinggal login pake nomor beres. Sekarang login gak bisa karena lupa nama @nya, terus buat akun baru malah gak bisa, kan asu ngabisin kuota gw aja nih download aplikasi asu x",1,1,,2023-10-10 16:34:32,,,
b7bc50dc-795d-4ab0-bdfa-17ea73be47c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"selamat siang. Twitter setelah di update jadi muncul (Twitter tidak menanggapi) berhenti tiba2 dan gak sprti sebelum update, sudah coba uninstall dan install ulang tapi tetap seperti itu. Twitter tolong segera di perbaiki, tidak nyaman kalo memakai Twitter begini terus. thx",1,2,,2019-03-25 11:56:08,,,
ee9a1675-9e7d-405e-b7f6-3dc07baf0c7d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"TERNYATA niy yah, kuota di gadget + sosmed = magnet. Bisa menghasilkan rupiah walaupun dari rumah. ㅤ Apalagi zaman sudah berubah, Cara nyari uang pun berubah. ㅤ Bahkan sekarang relatif lebih mudah, Ada baiknya Kita bersungguh~sungguh dalam berbenah. ㅤ Cukup postang~posting, Ndak sampai pontang~panting, ㅤ IN SYAA ALLOH bisa closing. Uangnya masuk ke rekening. ㅤ Relatif efektif, praktis & efisien menjadi penting. Karena bikin pelaku usahanya, jadi ndak pusing. ㅤ Selamat bersinergi, Semangat Pagi!",5,3,8.25.1-release.01,2020-06-30 04:32:21,,,8.25.1-release.01
6eaca459-fd11-438f-9bbf-12729df2b8d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Servernya tolong dilakukan maintanance agar foto/video dapat diputar dengan baik tidak menimbulkan lag sampe gabisa diputar. Terimakasih,2,2,,2020-04-22 11:46:06,,,
cdd53b8c-0b7c-4770-8d8a-32de46bc5578,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi jelek apaan video gabisa di puter paket banyak sinyal oke tolong secepatnya di perbaiki dong. Gausah update"" Segala lah mending bener mah. Malah makin rusakkkkkkkkk.",1,25,9.90.0-release.0,2023-06-01 20:53:43,,,9.90.0-release.0
70741a03-feec-4db5-bed5-924f888a149c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Akun saya tiba² ke logout sendiri, knp ya kok bisa gitu?? Pdhl saya tidak pernah apa² kan twt saya, cuman berinteraksi dgn moots, tp knp bisa ke logout sndiri??? Kata sandi dan email yg saya masukkan juga salah pdhl itu jelas² benar kata sandinya sama emailnya.. Saya juga sudah konfrim ke email twt tidak ada balasan apapun, tolong perbaiki lagi makasih",1,0,,2021-09-09 17:42:48,,,
bf4e5e2a-6e9f-400f-b2d3-434ada648d4a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Serius nanya, twitter kenapa coba???!!!! Aku udah 2 mingguan ini gak nyaman buka twitter karna twitter seLaLu ngeLag dan patah"" tiap buka gambar atau video. Semakin di update kok maLah semakin gak bener sih????!!! PadahaL cuma di twitter aku bisa tau semua haL"" di Luar sana tapi karena twitter makin hari makin sakit,, aku iLang respect. ToLong perbaiki Lagi donk sistemnya serta Lihat dan dengar setiap keLuhan pengguna twitter yang merasa kecewa dengan performa twitter akhir"" ini..",1,1,,2020-09-03 05:53:06,,,
682a9f65-3ec9-4e8f-9d8a-30af5f763b95,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah sudah tidak kena suspen lagi.. love twiiter! Sering banget kena suspen, yg terakhir ini belum bisa diperbaiki :( katanya bakal ditelpon dan kemungkinan kena biaya, saya coba berkali kali gak bisa tetap aja katanya request failed please try again. untuk sementara bakal saya diemin dan berharap account saya yang itu akan kembali dalam beberapa hari. tolong diperbaiki lagi hal hal yang seperti ini, terimakasih🙏",5,0,8.17.0-release.00,2019-10-25 07:18:00,,,8.17.0-release.00
eb3d4795-b820-4fa3-9a10-295d5e5a2592,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Jelek banget pelayanannya, kalah sama app zuck, mas Elon. Saya mau ajuin banding akun saya ditangguhkan karena kesalahan tapi lama sekali dapat email balasan untuk permintaan bandingnya. Mau bikin lagi tpi di notifnya klo bikin lagi bakal ditangguhkan. TOLONG PELAYANAN CUSTOMER SERVICENYA sih diperbaiki",1,24,10.54.2-release.0,2024-08-21 19:32:16,,,10.54.2-release.0
9a951a9d-8308-4af4-834d-08976456d2c8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aku udah hampir 10 kali download aplikasi ini dan tetep gabisaa, ini yang terakhir dan kalo memang ga bisa yaudah sebenernya ini kenapa sih sama aplikasi nya, nomer HP udah bener, malah ada tulisan nomer aku ga terhubung lah apalah, maksudnya gimana ah elahh",1,1,,2024-04-19 09:23:37,,,
95609c4d-1808-4933-be13-360d50aaf233,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Twitter skrg susah banget login lagi nya. Padahal dulu baik2 aja. Nomer gak bisa dipake, pake nomer lain juga hasilnya sama aja gak bisa dipake. Bobrok banget nih aplikasi, aneh. Akun gak bisa kebuka gara2 masalah nomer doang ampe bikin emosi. Tau gini kemaren gak usah dihapus aplikasi nya.",1,0,,2022-03-03 14:08:16,,,
d1670fb2-9de3-4eb5-a355-dccec78edd8d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gila ni apk, dari sekian banyaknya sosmed cuma di apk ini yg ribetnya minta ampun, lagi mau bikin akun baru tapi pas masukin nomor hp malah gak bisa, padahal ya itu emang nomor hp ku bukan nomor Abal abalan, sinyal juga harus kuat banget ya kalau mau pake ni apk, udah pake wifi ini pake wifi yg sinyalnya kuat banget, tapi tetep gak bisa ini itu, ribet pake banget",1,2,,2023-07-05 08:50:40,,,
